id,label,group,color,pub,text
korre,Korre,position,#66b3ff,,
01755af5-7d8d-4985-b82b-1b5af0bc14ce,,job_offer,#7fff7f,pel,"Hofmeiſter zueinem Knaben, der das Gymnaſium zuhauſe ſtudiren ſoll, wird geſucht; der ſelbe muß Chriſt ſein und ein Alter von 36 bis 40 Jahren haben; da es ſich hauptſächlich um ungariſchen Unterricht handelt, ſo muß der Bewer ber auch Ungar ſein. Herren des Prieſterſtandes werden be vorzugt. Anfragen mit Angabe bisheriger Beſchäftigung Zeug nißabſchriften und Photo graphien ſind zu richten an: „Gutsverwaltung Taue nenhof“, Poſt Neulengbach, Niederöſterreich. 9282"
ff5e1341-635d-4b4b-a9c3-8aa84b5185cd,,job_search,#ffcc66,pel,Hausadminiſtrator Stelle ſucht ein bei einem Geldinſtitute angeſtellter Be amter. Gefl. Anträge sub „Inſpektor“ an die Ädmini ſtration erbeten. 9402
e7d6114f-5b4b-4d7b-b4fc-4dfcf7094c9d,,job_search,#ffcc66,pel,"Ein Mann im geſetzten Alter, der bei einer Firma als Holzmanipulant und Waldſchätzer 17 Jahre fungirte, die Ausnützung des Holzes verſteht, wünſcht ähn liche Stelle zu erhalten. Be werber iſt der deutſchen und ungariſchen Sprache mächtig und kann gute Zeugniſſe auf weiſen. Brieſe erbeten an Eduard Stern, Wien, Dar wingaſſe 37, Thür 31. 9352"
holzmanipulant,Holzmanipulant,position,#66b3ff,,
670f1d01-3641-4f77-823b-28f12cc1f444,,job_search,#ffcc66,pel,"Ungar. Erzieherin, Iſraelitin, mit vorzüglichen Zeugniſſen, ſucht Stelle auf dem Lande zu 1—2 Mädchen. Selbe unterrichtet ſämmtliche Lehrgegenſtände bis zur höch ſten Ausbildung, ſpricht voll kommen deutſch, ungariſch, franzöſiſch, engliſch, iſt bril lante Pianiſtin und Geſang meiſterin. unterrichtet alle Handarbeiten, auch Zeichnen. Anträge sub A. B. C. 500. 9293"
12ba4d59-2159-48ff-b15b-fb6ebf2fffdb,,job_offer,#7fff7f,pel,"Buchführer, perfekt im Deutſchen und Ungariſchen, wird acceptirt. Offerten in beiden Sprachen mit An gabe von Alter und bisheriger Praxis unter „E. L. C. 358“ an die Exp. d. Bl. 9435"
buchführer,Buchführer,position,#66b3ff,,
a34bc2d4-3917-498e-bd23-321fe7bed477,,service_offer,#ff6699,pel,Une institutrice française diplomée cherche des leçons. Mll. P. L. à l'expédition. 9439
245c9322-2eba-4566-bd34-14b3a3042621,,service_offer,#ff6699,pel,"Franzöſiſchen Sprach unterricht wünſcht eine ge borene Franzöſin (diplomirte Lehrerin) Damen und Kindern zu ertheilen. Anträge werden an das Annoncen⸗Bureau An ton Mezei (Gizella-tér, Haas- palota) unter Chiffre „Made moiſelle“ erbeten. 9424"
53d4adcb-ecca-4f45-bf0c-2d4d9e447421,,job_search,#ffcc66,pel,"Vorzügliche nord deutſche Erzieherin, Proteſtantin, ſtaatlich ge prüft, in Sprachen u. Muſik tüchtig, prima vista-Spielerin, ſehr diſtinguirt, vorzüglichen Wirkungszeugniſſen aus ariſto kratiſchen Familien, ſucht Stelle für hier, empfiehlt Frau Anna Gerſon, Budapeſt, Andrássy-ut 21, Mezzanin. 9442"
251c41e1-783c-4232-a1b0-4d91b738e8f2,,service_offer,#ff6699,pel,"Deutſche, geprüft, perfekt Franzöſiſch, eminente Klavier meiſterin, ſucht Stunden oder Tages⸗Engagement sub „Di plomirt“ Exped. Lloyd. 9446"
7e7b410b-ba09-4351-b583-dfec0a0571fc,,vermittlung,#fdbf6f,pel,"Erzieherinen mit Sprach und Muſikkenntniſſen, Kinder gärtnerinen, Bonnen, Deutſche, als Franzöſinen, werden em pfohlen und geſucht. Aeltere deutſche Erzieherinen fremder Sprachkenntniſſe, muſikaliſch. Bonne supérieure, ſpricht korrekt ungariſch. deutſch, fran zöſiſch, hier oder auswärts. Norddeutſche Bonne in die Provinz. Tüchtige Tages gouvernanten, ſprachenkundig, muſikaliſch, ſuchen ſofort En gagement — Rácz Giſela, Kecskemétergaſſe 11. 9444"
erzieherinen,Erzieherinen,position,#66b3ff,,
beceb4a8-c363-4f0b-8095-c6d654114ea2,,vermittlung,#fdbf6f,pel,"Eine erfahrene deutſche Erzieherin, ausgezeichnete Pianiſtin, perfekt im Franzöſiſchen u. Engliſchen, (Sprachen im Lande erlernt), mit vorzüglichen Zeugniſſen; eine ältere deutſche Erzie herin, perfekt im Franzöſi ſchen und Engliſchen, muſi kaliſch, wünſcht unter ganz beſcheidenen Anſprüchen Stel lung nur in chriſtlicher Fa milie, ferner franzöſiſche Geſpielinen u. Bonnen, 70—80 fl. Gehalt jährlich, nebſt Reiſeſpeſen von Frankreich mit 2jährigem Kontrakt und 2jähriger Garantie, wünſchen Stellung durch das Zeutral Bureau für Lehrkräfte der Frau Dorothea Schaffer Groſſé, nordd. gepr. Lehrerin, Budapeſt, Eliſabethring 36. 9447"
ff78d354-b741-4f62-877b-1d357734c227,,job_offer,#7fff7f,pel,"Komptoiriſt mit ſchöner Handſchrift, ſelbſtändiger un gariſcher und deutſcher Kor reſpondent, der doppelten Buch haltung vollkommen mächtig, findet in einem Produkten⸗ u. Oel⸗Engros-Geſchäft per 1. Ok tober dauerndes Engagement. Daſelbſt wird auch ein Rei ſender, welcher in dieſer Branche bereits mit Erfolg thätig war, acceptirt. Offerte in ungariſcher und deutſcher Sprache unter „M. O. 1“ an der Exped. 9433"
133ac42e-a450-42e7-90e9-2f3f51454f3e,,job_offer,#7fff7f,pel,"Praktikant wird für ein Bureau geſucht. Offerte unter „Q. Y. 9014“ an Haaſenſtein & Vogler, Budapeſt."
3694249e-75cd-447e-aa1e-ebf325d19e12,,heading,#b3b3b3,pel,Stellen⸗Angebote.
3be92070-f75f-4567-9b09-1bfc46e5f870,,heading,#b3b3b3,pel,Stellen⸗Geſuche.
57d1d3b1-bc3c-4d31-9c17-a7df697e804e,,job_offer,#7fff7f,pel,"Üresedésben levó számos különféle állás jelen- tetett be, melyek teljes czimekkel olvashatók az „Országos Pályázati Köz- lönyben“. Ingyen mutatvány- szám. Üllöi-ut 55. sz. 24856"
bdc106b4-67aa-4ba8-b5d1-ee584f584713,,job_offer,#7fff7f,pel,"Korreſpondent, ſelbſtändig, perfekt Ungariſch, Deutſch und mit allen Kontorarbeiten vollkommen betraut, zum ſofor tigen Eintritt geſucht. Offerte in beiden Sprachen mit Ge haltsanſprüchen an Sárvári Elsö, Vajkiviteli Vállalat, Sárvár. 25447"
8ef5b628-6605-497f-a01f-72965e310101,,job_offer,#7fff7f,pel,"Pozsony és szomszédos megyék részére ovadék- képes, kiterjedt összekötte- tésekkel biró föügynököket keres elsörangu életbiztositó társaság. Ajánlatokat „Po- zsony“ jelige alatt a kiadó- hivatal továbbit. 25449"
10f88af0-f525-4473-b4f3-ade5848ec2e2,,job_offer,#7fff7f,pel,"Schwediſch⸗ engliſcher Korreſpondent wird für Nachmittagsbeſchäftigung ge ſucht. Offerte unter „D. E. 8492“ an Haaſenſtein u. Vogler, Budapeſt, Dorottya⸗uteza 11. 25472"
a62f7035-eb1e-4178-b751-1c754b19977f,,job_offer,#7fff7f,pel,"Debreczeni vezérügynök- ség átvételére agilis, óvadékképes egyént keres elökel biztositó társaság. Ajánlatok „Debreczen12000“ jelige alatt a kiadóhivatalba kéretnek. 25450"
f73554cf-7e35-4978-acd5-0c9fba971d2d,,job_offer,#7fff7f,pel,"Tüchtiges Hausfräulein wird für ein Herrſchafts haus ſofort aufgenommen. Be dingungen: in Hausarbeiten be wandert, Nähen und gute Zeug niſſe. Vorzuſtellen von 10—1 und 3—5. VI., Felſöerdöſor utcza 17, II., 7. 25471"
hausfräulein,Hausfräulein,position,#66b3ff,,
7907bc67-dce0-4720-9c56-ace6b4daa69e,,job_search,#ffcc66,pel,"Kereskedelmiben matu- rált, jó családból való fiatalember azonnali belé- pésre állást keres. Szives meghivások „Magyar-német“ jeligére a kiadóba kéretnek."
c5d3ad1d-0095-4c09-8eea-de2c1aa22a7b,,job_search,#ffcc66,pel,"Kiváló ügyes, mérlegképes fökönyvelö bármilyen szakmából elvállalja könyvek rendbehozását, mérlegkészi- tést. Szives megkereséseket „Fökönyvelö“ jeligére a Ma- gántisztviselök Orsz. Szövet- sége. Eötvös-utcza 44, kér."
cb5eac73-efd5-4e6a-9fa2-2fbe38393cd2,,job_search,#ffcc66,pel,"Hivatalnoknö 7 évi irodai gyakorlattal, perfekt magyar, német és könyve- lésben jártas, megfelelö állást keres. Szives meg- keresések „K. R.“ czimen a kiadóba. 25468"
9cc5d41b-c201-4877-b9dd-a2482c401872,,job_search,#ffcc66,pel,"Korreſpondentin, äußerſt ſtilgewandt, perfekt Unga riſch und Deutſch (Stenotypi ſtin), mit bedeutenden Kennt niſſen der franzöſiſchen und engliſchen Sprache, dispoſi tions⸗ und adminiſtrations fähig, mit mehrjähriger Praxis und angeborenem Geſchäftsſinn, zur Leitung eines Bureaus oder Filiale geeignet, ſucht entſpre chendes Engagement. Gefl. Zu ſchriften unter „Seriöſe Arbeits kraft“ an das Annoncenbureau Blockner, Semmelweis⸗utcza 4, erbeten. 25474"
cdc6e097-1a6d-4bb8-9f3e-8a015e648436,,job_search,#ffcc66,pel,"Ügyes szabónö ajánlkozik házakhoz. Czime: Nagy Erzsébet, VII. ker., Barcvay- utcza 8, II. em. 38."
5771c7fa-42a0-459a-a8b9-0f094bde2e02,,job_search,#ffcc66,pel,"Gazdatiszt gyakorlati kép- zettséggel, ki a gazda- ság minden ágában teljesen jártas, marhatenyésztéshez, hizlaláshoz, tejgazdasághoz, répakulturához alaposan ért, szölöszet terén kiváló pra- xissal bir, oly megfelelö állást keres mint intézö, hol állandó helyet és rendes megélhetést talál. Nyelv- ismerettel bir. Kitünö bizo- nyitványokkal rendelkezik, közte 11 éves is. Ajánlatok „M. E.“ jeligére Sikray hir- detöjébe intézendök. 25429"
3a5d74c0-80d4-45f2-9433-dbfc847f190c,,job_search,#ffcc66,pel,"Sok évi gyakorlattal biró 30 éves nötlen, keres- kedelmi hivatalnok, perfekt könyvelö és levelezö, Buda- pesten vagy környékén állást keres. Szives megkere- séseket „Administrativ“ jeligére a Magántisztviselök Országos Szövetsége, Eötvös- utcza 44. kér."
5a2229f4-64fd-4b2d-8564-6a5df8cf1441,,job_search,#ffcc66,pel,"#### #### #### #### resztény representáló, erélyes, megbizható, keres- kedelmileg teljesen képzett uri ember, ki magyar, német levelezésben, ugy mint à kereskedelmi és bankszerü könyvelésben teljes jártassággal bir. Je- lenleg is a gyár disponense és pénztárkezelöje Ausz- triában elöforduló állás be- töltésére is hajlandó. Meg- kereséseket „V. K.“ jeligére a Magántisztviselök Orszá- gos Szövets, Eötvös-u. 44. kér."
948896d4-3965-411e-9d78-d9ef00dff1a3,,job_search,#ffcc66,pel,"Perfekt magyar gyors- és gépirónö, ki a német nyelvben (de nem gyorsir), valamint az összes irodai teendökben jártas, megfelelö állást keres. Szives megkereséseket „Szorgalmas“ jeligére a Magántisztviselök Országos Szövetsége, VI., Eötvös- utcza 44. kér."
99e1f521-8576-4aaf-9ffc-78575d77ae4d,,job_search,#ffcc66,pel,"Kereskedelmi iskolát vég- zett, 26 éves, katonai kötelezettségének eleget tett, öt évi irodai gyakor- lattal rendelkezö, gépirni tudó, nötlen fiatal ember, ki jelenleg egy csokoládé- gyárban van alkalmazva, allását változtatni óhajtja. Elvállal segédkönyvelö, saldakontista és bármi más hasonló állást. Szives meg- kereséseket „M. S.“ jeligére a Magántisztviselök Orsz. Szövetsége, Eötvös u. 44 kér."
1c16e57d-7714-4de4-8d61-7bfde6d12a24,,job_search,#ffcc66,pel,"Oberbuchhalter, bilanz tüchtig, perfekter deutſch ungariſcher Korreſpondent, dis poſitionsfähig, wünſcht Poſten zu wechſeln, womöglichſt in der Kolonialwarenbranche. Gefl. Anträge unter „Gewiſſenhaft“ an Magántisztviselök Országos Szövetsége, Eötvös.-u. 44 erbeten."
berbuchhalter,berbuchhalter,position,#66b3ff,,
fc718596-bfff-4ebe-af30-00bcf1a55508,,job_search,#ffcc66,pel,"Kereskedelmi akadémiat érettségivel végzett, ma- gyarul és németül tudó per- fekt könyvelö, önálló munka- erö, ki 7 évig pénzintózetnél, 10 évig iparvállalatnál mint fökönyvelö és rendelkezö müködött, állást keres. Szives megkereséseket „K. E.“ jol- igére a Magántisztviselök Országos Szövetsége, Eötvös- utcza 44. kér."
cfbb925a-2a94-408e-ae6c-09c71f393a81,,job_search,#ffcc66,pel,"28 éves nötlen, a faszakma minden ágában teljes jártassággal biró fiatal ember állást keres. Szives megkere- séseket „Erélyes 100“ jel- igére a Magántisztviselök Orszagos Szövetségo, Eötvös- utcza 44, kér."
3d91f6b9-aa34-4216-a2c5-7f89ba31b215,,job_search,#ffcc66,pel,"Ügyes könyvelö ajánlkozik egy vagy két órára na- ponkint üzleti könyvek rendbehozására vagy veze- tésére szerény feltételek mellett. Levelek „Mérleg- képes 2473“ jeligére Block- ner hirdetö irodájába, IV., Semmelweis-utcza 4, kéret nek. 25476"
9f35ece8-2965-43b8-a8a7-481c2594f426,,job_search,#ffcc66,pel,"Herr, von mittleren Jahren, der ungariſchen, deutſchen und engliſchen Sprache und Korreſpondenz vollkommen mächtig, mit der Geſchäftsweiſe der Vereinigten Staaten ver traut, ſucht entſprechende An ſtellung. Gefl. Anträge sub „Energiſch“ an die Adm. d. Bl. 25448"
9a4b9f47-3b08-4a39-8718-f85c4e506c8d,,job_search,#ffcc66,pel,"Hivatalnoknö 1½ évi praxissal, gép- és gyors- iró, szerény fizetéssel állást keres. Szives megkeresése- ket „Szorgalmas 16“ alatt a kiadóhivatalba kérek."
ivatalnoknö,ivatalnoknö,position,#66b3ff,,
ad0b7e3a-5afb-428a-837d-e7b5a834cd59,,job_search,#ffcc66,pel,"Összes irodai teendökben (könyvelésben, magyar és német nyelven) teljesen jártas, nötlen, 26 éves férfi szerény igénynyel, megfelelö állást keres. Szives meg- kereséseket „F. R. jeligére a Magántisztviselök Országos Szövetsége, Eötvös-utcza 44, kér."
2383fa52-d9a7-4ad1-8a52-8574c59bfebc,,vermittlung,#fdbf6f,pel,"Erzieherinnen, Deutſche, Franzöſinnen, engl. nurses und finishing governesses, ung. muſikal. Erzieherin, Bon nen und Kinderfräulein emp fiehlt und placiert gewiſſenhaft Frau Luiſe Szegheö S., Budapeſt, VII., Aréna⸗ut Nr. 58. 24819"
bon nen,Bon nen,position,#66b3ff,,
c389460f-99a1-4587-a944-4b93e0901d40,,vermittlung,#fdbf6f,pel,"Lehrerinnen, Kindergärtne rinnen, Bonnen, Stunden lehrerinnen empfiehlt, placiert gewiſſenhaft Mme Faragó Franziska, Budapeſt, Nagy korona⸗utcza 3. Gegründet 1877. Telephon 122—87. 24821"
7032de66-ff5e-4448-b3b7-9634f7a720a2,,service_offer,#ff6699,pel,"Klavierſpielen erlernen Sie bei mir innerhalb 3—4 Monaten ſo weit, daß Sie Klavierſtücke in Geſellſchaft aus Noten vortragen können. Wenn Sie kein Klavier beſitzen, können Sie hier unter Aufſicht üben. Frau Bródy, Erzſébet⸗körut 7, III. St. 20. 24159"
ab430edc-d22c-45b0-ba3d-3dbb9bd19034,,service_offer,#ff6699,pel,"In meiner ſeit 31 Jahren geleiteten Zuſchneide⸗u. Näh ſchule lehre ich die Zuſchneide kunſt nach engliſcher u. franzöſi ſcher Methode. Ständige Ein ſchreibungen, Interniſten werden aufgenommen, zum Selbſtunter richt ſind Zuſchneide⸗Lehrbücher zu haben. Proſpekte franko. Geiger Etelka B.-né, VII., Erzsébet-körut 7. 24158"
92751f4e-23f9-448c-b576-9bbc670ef9a9,,job_search,#ffcc66,vtl,Ein Prieſter ſucht Stelle zum Leſen der heil. Meſſe (event. auch Predigt) für die Sonn⸗ und Feiertage in Wien oder Umgebung vom 15. Sept. an. Anträge unter „H. F. Pr.“ a. d. Exp. d. Bl. 4152
brieſter,Brieſter,position,#66b3ff,,
stelle,Stelle,position,#66b3ff,,
a57ccd59-a7f1-42e2-bc51-62f654bec0e0,,job_search,#ffcc66,vtl,"Köchin ſucht Stelle. A. M., Wien, I. Schulhof Nr. 6, 5. St., Thür 3. 171"
a56f61a3-aa1e-4dff-ba34-31606614b89f,,job_offer,#7fff7f,vtl,Für ein geiſtliches Haus in Wien wird ein lediger Bedienter geſucht. Auskunft in der Expedition dieſes Blattes.
65cfedef-d725-4e56-95d7-58bccfc49a60,,job_search,#ffcc66,vtl,"Haushälterin die 7 Jahre in einem Pfarr hofe war, ſucht Stelle in einem chriſtlichen Hauſe, wenn möglich wieder in einem Pfarrhofe. M. M., Wien, VI. Webgaſſe Nr. 3, 2. Stiege, 2. Stock, Thür 20."
ccbb2785-9012-4469-ba5d-893bbe348072,,service_offer,#ff6699,vtl,"Heiserer F., Kirchenmaler Wien, I. Dorotheergasse 12 empfiehlt ſich für kirchliche Malerarbeiten, wie Renovirungen von Kirchen, Altären, Fresken und plaſtiſchen, polychromirten Figuren in allen Stylarten. Insbeſonders mache ich auf mein daſelbſt beſindliches Masterzimmer aufmerkſam. 785"
kirchenmaler,Kirchenmaler,position,#66b3ff,,
25bd161f-4d3d-4900-9e84-b7c425df1e9a,,job_search,#ffcc66,vtl,"Ein feineres Mädchen perfect im Kochen, ſucht Stel lung. J. Broſch, Hauptſtraße 36."
afedc427-01e3-4169-9182-a82dc15c6edc,,job_search,#ffcc66,vtl,Ein tüchtiger Fleischhauer und Selchergehilfe ſucht einen Poſten. Adreſſe in der Exp. d. Bl. 172
pleischhauer,Pleischhauer,position,#66b3ff,,
selchergehilfe,Selchergehilfe,position,#66b3ff,,
9d25c755-4af5-4d3b-9026-7a6e2c6f7f3c,,job_search,#ffcc66,vtl,"Ein braves Mädchen, welches wegen eines Leidens nicht mehr dienen kann, bittet um Arbeit im Wäſcheausbeſſern. — Adreſſe in der Exp. d. Bl. 169"
603674e0-5adb-4517-8f09-8e996f93e140,,job_search,#ffcc66,vtl,"Intelligente Frau 31 Jahre alt, vorzügl. Köchin, im Haushalte tüchtig, ſucht Stelle als Wirthſchafterin in einem chriſtlichen Hauſe, wenn möglich in einem Pfarrhofe. M. S. Wien, IX. Spitalgaſſe 7, 3. Stock 17."
8a0971c1-8f73-48b0-8502-c8d88c36b2ec,,job_search,#ffcc66,vtl,"Als Wirthſchafterin wünſcht ein Fräulein, 32 J. alt, in allen Zweigen der Haus⸗ u. Landwirthſchaft, auch Viehzucht praktiſch, in einer Oekonomie, wenn möglich in einem Stifte oder Pfarrhofe unterzukommen. Betty Nowotny, Rudolfsheim, Kaiſergaſſe 7, 1. Stock 9. 173"
766f25ac-8fbf-4708-9407-e193333b6ea5,,job_search,#ffcc66,vtl,"Anständiges Mädchen, geſetzten Jahren, wünſcht als Wirthſchafterin in einem chriſtl. Hauſe, wenn möglich in einem Pfarrhofe Stelle. K. Erdpreſſer, I. Am Hof 6, 3. Stock. 171"
1fee7065-2085-47ce-8638-64d77cbc5dc0,,job_search,#ffcc66,vtl,"Eine Hofmeisterstelle ſucht ein bewährter, gewiſſen hafter Pädagoge. Derſelbe, ein Mann von echt katholiſcher Ge ſinnung, vielſeitig gebildet, be ſitzt über ſeine mehrjährige Er zieher⸗ und Unterrichtspraxis ſo wohl aus Herrſchaftshäuſern als auch von angeſehenen Bürger familien ausgezeichnete Refe renzen. — Gefäll. Anträge zu richten an die Exp. des „Vater land“ unter „Kinderfreund“."
hofmeisterstelle,Hofmeisterstelle,position,#66b3ff,,
pädagoge,Pädagoge,position,#66b3ff,,
b3d02f58-daec-4ebd-a836-2da363a94c24,,job_search,#ffcc66,vtl,"Gärtner, ledig, militärfrei, 26 Jahre alt, der deutſchen und böhmiſchen Sprache mächtig, ſucht in einem Privathauſe dauernde Stelle. Hier oder in der Provinz. — Gärtner, Wien, V. Arbeiter gaſſe 25, 2. Stock. 964"
gärtnerrc,Gärtnerrc,position,#66b3ff,,
aa126cc3-d8c8-49bc-bf3b-43e327f2adf6,,job_search,#ffcc66,vtl,"Eine junge Erzieherin, ſtreng katholiſch, ſtaatlich geprüft befähigt in der deutſchen und franz. Sprache u. im Clavierſp. zu unterrichten, ſucht Stelle, wo möglich auf dem Lande bei ein oder zwei Mädchen. Adreſſe in der Exp. d. Bl. 961"
dda24aa1-d2fb-4fe5-80a9-9b176e4eee06,,job_search,#ffcc66,vtl,"Als Wirthſchafterin in einem chriſtlichen Hauſe, wenn möglich in einem Pfarrhofe, ſucht eine ſehr verläßliche und rein liche, in allem Häuslichen tüchtige Perſon, Stelle. Briefe erbeten unter »H. M.« poſtlagernd Wien, IX. Porzellangaſſe. 959"
716556f2-f50e-4fe2-89b1-f926b2982907,,job_search,#ffcc66,vtl,"Ein beſſeres Mädchen ſucht Stellung als Wirthſchafterin in einem chriſtlichen Hauſe, am liebſten in einem Pfarrhofe; ſelbe iſt gelernte Köchin und im Landweſen tüchtig. Briefe unter J. O. Wien, I. Seilerſtätte 10, Thür 25. 956"
b09cdfb6-e06d-43d4-a080-846d1c2fe8aa,,service_offer,#ff6699,vtl,"Eine Clavier⸗Künſtlerin von den erſten Meiſtern Wiens und Paris gebildet, ſucht noch einige freie Stunden bei Damen auszufüllen. Adreſſe: M. Délia poste restante. [277—3]"
clavier⸗künſtlerin,Clavier⸗Künſtlerin,position,#66b3ff,,
3067a31c-4a75-4857-bdbc-306ec2861dc0,,job_search,#ffcc66,vtl,"Stelle-Geſuch. Ein geprüfter Forſtadjunct, der ſchon bei verſchiedenen Gutskörpern in dieſer Eigenſchaft Dienſte geleiſtet hat und ſich darüber mit den beſten Zeug niſſen auszuweiſen vermag, ſucht wieder eine entſprechende Stelle. Nähere Aus kunft ertheilt Herr Joſef Böhm, Alſervorſtadt, Wickenburggaſſe Nr. 21 im 2. Stock, auf mündliche oder fran kirte ſchriftliche Anfragen. [1735]"
276c3e16-b64f-4252-91e4-49f2d4d3c1a5,,job_search,#ffcc66,vtl,"Ein deutſcher Freiherr, vormals Diplomat, katholiſcher Autor, wäre geneigt, die vollſtän dige Ausbildung von Kindern eines hochgeſtellten Hauſes zu über nehmen. — Anfragen: [1736] B. G. N. poste restante. Wien."
deutſcher freiherr,deutſcher Freiherr,position,#66b3ff,,
405bb62d-be3e-47df-90df-d02d0720e016,,vermittlung,#fdbf6f,vtl,"Lehrlingsvermittlung! Jene katholiſchen Jünglinge, welche eine gute Lehre ſuchen, wollen ſich rechtzeitig an die Lehrlingsvermittlung des Kath. Jugend⸗Sekretariates, Wien, I., Bäckerſtr. 14, mündlich oder ſchriftlich, unter Angabe des ge wünſchten Berufes, wenden. (Kanzleiſtunden täglich zwiſchen 4 und 6 Uhr.)"
lehrlingsvermittlungl,Lehrlingsvermittlungl,position,#66b3ff,,
403ac4da-10f2-4952-b405-dca51025179c,,job_offer,#7fff7f,vtl,"Als Köchin für alles wird für ſofort oder 1. September ein katholiſches, verläßliches, in beſſerer Küche gewandtes Mädchen zu 3 Perſonen geſucht. Wien, III., Marxergaſſe 11, III. Stock, Tür 11. 280"
c1a8e8bc-aafa-4171-949c-4b906dc1848e,,job_offer,#7fff7f,vtl,"Tabouriererinnen werden aufgenommen bei Leopold Gandl, Wien, VII., Neubau gaſſe 36. 281"
tabouriererinnen,Tabouriererinnen,position,#66b3ff,,
353311d5-a1e2-4042-b975-63164c977828,,job_search,#ffcc66,vtl,"Gärtner 61 Jahre alt, verheiratet, mit zwei verſorgten Kindern, der deutſchen und böhmiſchen Sprache in Wort und Schrift mächtig, ſucht ab 1. Oktober 1907 einen Poſten als Schloßgärtner, oder in einer Villa oder ſonſt irgend einen anderen paſſenden Poſten. Zeugniſſe können auf Verlangen eingeſendet werden. Anfragen bitte zu richten an Th. Žabka, Schloßgärtner in Mühlbach bei Maißau, Niederöſterr. 2380"
schloßgärtner,Schloßgärtner,position,#66b3ff,,
76880ef8-bee9-4e50-a709-f7e177a61942,,job_search,#ffcc66,vtl,"Abſolvierter Gymnaſiaſt bittet um irgend eine paſſende Beſchäftigung. Karl Waſſerbauer, Wien, III., Erdbergſtraße 43."
25a18d8e-d311-4f3e-84d9-2a0bb1ccee75,,job_search,#ffcc66,vtl,Aushilfsprieſierſtelle ſucht ein penſionierter Seelſorger. Anträge unter »39« an die Ad miniſtration dieſes Blattes. 2383
21f06fe3-17eb-4318-8fac-a4e45b7375df,,job_offer,#7fff7f,vtl,Es wird für eine Pfarre Süd mährens eine 2386 Haushälterin geſucht. Eine kleine Baarſchaft und Oekonomiekenntniiſſe bevorzugt. Briefe unter »Z. 2386« an die Adminiſtration d. Blattes.
feebb3d2-79c8-4a04-b997-d9ecae80ea0c,,job_offer,#7fff7f,vtl,"Sekretär geſucht für chriſtlichſoziale Organiſation. Erforderliche Eigenſchaften: Ent ſprechende Geſinnung, Deutſch, feſter Charakter, Unbeſcholtenheit, praktiſches Organiſations talent, (unerläßlich) ſelbſtändige zuverläßliche Arbeitskraft, ſchnelle Auffaſſung, gutes Gedächtnis, Orientiertheit in Rechts⸗ und Verwaltungsſache, gute Um gangsformen, Sprecher bevor zugt, Schwätzer ausgeſchloſſen. Anträge mit Lebensabriß, Photographie und vorläufigen Minimalanſprüchen an die Ad miniſtration dieſes Blattes unter »Sekretär 2378«."
ba669daa-b8a1-4215-89c2-743ca0099fa6,,job_search,#ffcc66,vtl,"Anſtändiges, älteres Fräulein, gut kathol., alleinſtehend, welches gut kochen kann, ſucht Stelle als Wirtſchafterin in einem chriſtlichen Hauſe, wenn möglich in einem Pfarrhofe. »K. S.«, Wien, VI/1, Bienen gaſſe 6, II. Stock, Tür 10. 263"
7ebdccc3-190a-499c-a00d-5e0f885ae6f0,,job_search,#ffcc66,vtl,"Intelligente Dame von Repräſentation, in allen Zweigen der Haushaltung be wandert, ſucht Stelle in Herr ſchaftshauſe, Inſtitnt oder größerer Unternehmung als Vorſteherin, Beſchließerin, Haus repräſentantin ꝛc. ; war bereits in großem Inſtitut als ſolche tätig. Adreſſe: Fr. Türk, Vor ſteherin im mähr.⸗ſchleſ. Blinden inſtitut in Brünn. 2379"
68c94e11-e8dc-4f2e-a49e-c72c78fd4085,,job_offer,#7fff7f,vtl,"Aus dem Amtsblatte der „Wiener Zeitung“. Erledigungen. Landesſtipendien an der Landes⸗Acker⸗, Obſt⸗ und Weinbau ſchule in Feldsberg mit je 200 fl. und 100 fl., bis 20. Auguſt, Direction daſelbſt. — Unterlehrerſtelle in Laa an der Thaya, bis 10. k. M., Ortsſchulrath daſelbſt. — Lehrerſtelle in Ober Schoderlee, bis 28. d. M., Ortsſchulrath daſelbſt. — Lehrer ſtellen in Aſparn an der Zaya und in Waltersdorf an der March, bis 15. k. M., Ortsſchulräthe daſelbſt. — Oberlehrer ſtelle in Bernhardsthal, bis 15. k. M., Ortsſchulrath daſelbſt. — Lehrerſtellen in Hüttendorf, Niederleis, Stronsdorf, Ottenthal, Zwingendorf, Loidesthal, Reinthal, Ober⸗Themenau, Schratten berg, Herrnbaumgarten und Paasdorf, bis Ende Juli, Orts ſchulräthe daſelbſt. — Forſtaſſiſtentenſtelle bei der k. k. Forſt und Domänendirection in Gmunden, bis 15. k. M., Direction daſelbſt. — Directorſtelle an fünf ſtädtiſchen Bürgerſchulen in Wien, bis 18. k. M., Bezirksſchulrath daſelbſt. — Lehrkanzel für chemiſche Technologie an der Lemberger k. k. techniſchen Hoch ſchule, bis 31. k. M., Rectorat daſelbſt."
oberlehrer,Oberlehrer,position,#66b3ff,,
lehrkanzel,Lehrkanzel,position,#66b3ff,,
